Date,Content
2020-07-17,"Tesla kept gaining users in China last month, with registrations of its electric vehicles jumping to a record "
2020-07-19,"A 1,000% rally has glove maker stock mania outpacing even Tesla The global frenzy for electric vehicles that has seen Tesla’s stock surge threefold is now juicing the shares of a South Korean supplier that has become the world’s biggest maker of electric vehicle batteries "
2020-07-20,"Think Tesla’s rally is impressive? A glove maker has seen its stock surge more than 1,000% this year due to the boom in demand from the pandemic. "
2020-07-21,"A stock that's one letter away from Tesla is also benefiting from a retail frenzy this year, with 789% returns "
2020-07-22,"Tesla chose a Texas site for the company’s second U.S. auto factory and production base for Cybertruck Tesla posted a fourth consecutive quarterly profit, paving the way for the it to join the ranks of the blue-chip S&amp;P 500 Index Tesla's valuation has divorced from how much money Wall Street is projecting the company to make in its first two years of annual profits. Tesla’s owners simply love their cars, according to a new study from J.D. Power China vows retaliation over Houston, time is running out for U.S. stimulus, and Tesla earnings. Here’s what you need to know. 

Subscribe to the @markets newsletter  U.S. stimulus plan risks running out of time, China vows retaliation over consulate closure, and Tesla and Microsoft report earnings

Here's what's moving markets ⬇️ Elon Musk unlocked the second chunk of his moonshot pay award from Tesla Tesla slashes deposit for customers in China to just $143 "
2020-07-23,"After doubling the value of Tesla shares over the past three months, investors are taking a breather on Thursday Even the most pessimistic analysts struggle to find faults in Tesla's quarterly earnings report  -China, South Korea and Hong Kong stocks ⬇️
-Pfizer shares rise on U.S. order for vaccine candidate
-Gold ⬇️
-Microsoft stocks dropped and Tesla surged after the companies released earnings
 Tesla accuses Rivian of poaching its employees and stealing trade secrets "
2020-07-24,"Elon Musk, whose Tesla was a major beneficiary of government stimulus in the wake of the last global financial crisis, has soured on the concept Elon Musk, whose Tesla was a major beneficiary of government stimulus, tweeted that “another government stimulus package is not in the best interests of the people” Investor euphoria around Tesla came back to earth on Friday, with one of the biggest catalysts behind the rally now over Chinese electric cars use aggressive pricing to undercut Tesla Tesla’s China rival WM Motor considers Star Board IPO "
2020-07-26,A Tesla designer reengineers the chocolate chip 
2020-07-28,"Tesla’s surging stock price has already let Elon Musk collect two tranches of his moonshot compensation award, and he’s just a couple of months away from securing the third Tesla’s soaring valuation led to a downgrade by one analyst who says it is difficult to justify even using best-case scenarios "
2020-07-30,Morgan Stanley increased its bull-case price target for Tesla for the second time in three weeks 
2020-07-31,"Watch what happens when Tesla finally joins the S&amp;P 500 Tesla is on a hiring spree that could boost headcount to about 65,000 people by the end of the year, CEO Elon Musk says "
2020-08-01,"Tesla could be on track to complete its new plant near Berlin more quickly than its Shanghai facility, according to a local government minister "
2020-08-02,Tesla would be the largest company ever added to the S&amp;P 500. That poses a trading challenge for fund managers  via @BW
2020-08-04,A surge in clean-tech stocks goes well beyond Tesla 
2020-08-06,Tesla battery supplier LG Chem expects revenue to double by 2025 
2020-08-08,Tesla CEO Elon Musk is accused in a lawsuit of defaming a long-time critic of the company and triggering an online hate campaign against him 
2020-08-09,"If Europe has the expertise to help Nikola develop electric trucks and powertrains, why hasn’t it produced its own rival to Tesla? (via @bopinion) "
2020-08-11,Tesla says a hedge fund that is shorting the company’s stock is also funding a former employee’s lawsuit against the company 
2020-08-12,"Tesla is splitting its elevated shares in a 5-for-1 exchange, a move timed to make the soaring stock less expensive for individual investors "
2020-08-13,A bet on Tesla has propelled a fund managed by Nikko Asset Management to the top position in Japan just a little over a year since its inception 
2020-08-14,Former Tesla technician Martin Tripp agreed to sanctions over documents he posted online 
2020-08-15,Former Tesla technician Martin Tripp agrees to sanctions over document dump 
2020-08-17,"Tesla directors, with the notable exception of CEO Elon Musk, won court approval for a settlement of claims over the company's SolarCity deal Tesla shares hit a record intraday high, driving its valuation close to that of consumer product giant Procter &amp; Gamble A Tesla is the only new car that a customer can actually buy online in just 10 or 15 minutes. This startup is looking to spread that ability across the industry Registrations of Tesla cars made in China fell in July as competition intensified "
2020-08-18,"SoftBank bets $3.9 billion on U.S. giants, from Amazon to Tesla Tesla clashes with China e-commerce site over Model 3 promotion that the U.S. carmaker says broke its policies "
2020-08-19,"GM accelerates its push into the fast-growing electric-car segment in China, seeking to challenge sales leader Tesla and local contenders "
2020-08-20,Tesla’s market value has surpassed Walmart 
2020-08-21,Tesla-dependent ETF sees record inflow after 24 weeks of gains  
2020-08-23,"Elon Musk promises a “giant contract” with the miner that can supply nickel for Tesla batteries at low cost with minimal environmental impact, yet the industry’s messy track record may make that deal difficult to clinch "
2020-08-24,"Tesla has posted four quarters of positive earnings. That’s enough to get it into the S&amp;P 500, right? Not necessarily. It's early but preliminary signs show Tesla Model 3 sedans are holding their value in the second-hand market "
2020-08-26,Wall Street’s less skeptical view on Tesla further solidified on Wednesday after a Jefferies analyst more than doubled his price target on the stock 
2020-08-27,"Elon Musk confirms that Tesla factory in Nevada was the target of a foiled cyberattack by a Russian man, who was charged with conspiracy to intentionally damage a protected computer
 Electric-truck startup Rivian hired a former Tesla executive to lead its engineering teams "
2020-08-29,Veterans of SpaceX and Tesla have been working on self-flying planes for cargo and recently hit a major milestone for the technology 
2020-08-31,"Investors rushed in to buy shares of newly split stocks Apple and Tesla as they began their first day of trading at a more accessible price point BREAKING: Apple gained as much as 4.2% and Tesla added as much as 12.3% following their stock splits  Here's the LATEST in Stocks 
📈 Apple led Nasdaq gauges higher after its stock split 4-for-1
⬇️ Microsoft and Walmart fell after China said it could block a possible sale of short-video app TikTok
📈 Tesla also up after its 5-for-1 split took effect Tesla's largest investors now include South Korea retail traders "
2020-09-01,"Don't buy a Tesla Model 3 without driving the Polestar 2 first Tesla plans to sell as much as $5 billion of shares, capitalizing on its high-flying stock and on a recent share split "
2020-09-02,"Germany’s economy minister promised Elon Musk the government will help in whatever way needed to get Tesla’s Berlin plant up and running Tesla shares had their worst one-day loss since May after investment firm Baillie Gifford reduced its ownership stake Tesla's giant battery in South Australia boosted its capacity by 50%, but it wasn't enough to retake the crown "
2020-09-03,"Tesla will make a redesigned Model Y at its first European factory, Elon Musk says Tesla shares are now officially in correction territory, in a week that saw the electric-vehicle maker announce a share sale that could dilute its value and a top holder say it would cut its stake nearly in half  Tesla shares are poised to extend losses after its largest shareholder behind Elon Musk cut its stake  "
2020-09-04,"Tesla shares tumbled 6% in postmarket trading after investors learned it won't be added to the S&amp;P 500 Index this month Even with Tesla's slide this week, Elon Musk is poised to clear the final threshold for a third tranche of his moonshot pay award — which is now up to a staggering $8.5 billion Tesla CEO Elon Musk met with Volkswagen CEO Herbert Diess in Germany and even test drove the rival company's ID.3 electric-car Increased trading precipitated by Apple and Tesla share splits contributed to problems at Robinhood and Schwab when markets opened on Monday Tesla falls another 4% in premarket trading Friday, heading for its first four-day losing streak since pandemic fears were at their height in mid-March "
2020-09-05,"Tesla was widely expected to be added to the S&amp;P 500 Index but it missed out Even with Tesla's slide this week, Elon Musk cleared the final threshold for a third tranche of his moonshot pay award — which is now up to a staggering $8.8 billion "
2020-09-07,"Tesla is backing a new initiative to support informal cobalt miners in the Democratic Republic of Congo Volkswagen is in a position to overtake Tesla with electric-car manufacturing numbers and software development, works council chairman Bernd Osterloh says "
2020-09-08,"NEW: Tesla shares fell 21% today—that's its biggest plunge on record BREAKING: U.S. stocks sink for a third day, driven by a selloff in technology shares. Tesla plunges the most on record while Apple falls for a third day  How Lucid Motors plans to spin a Tesla-killing strategy out of the Air Tesla's shares are suffering their worst slump since March  Tesla slumps after the electric-vehicle maker missed out on being included in the S&amp;P 500 Index Tesla is about to get a boost from Denmark, currently one of the places where it's most expensive to buy a model 3 "
2020-09-09,"Lucid Motors, an electric-vehicle startup that has yet to build a production car, is following Tesla’s footsteps into the energy-storage business Elon Musk trades insults with Robert Reich over Tesla's pay cuts Investors who made a bet that Tesla would be added the S&amp;P 500 didn't win this time, but the evidence says the front-runners had the right idea Tesla shareholders will vote on a proposal about mandatory arbitration for racial discrimination and sexual harassment claims Most people who work directly for Tesla sign away their rights to a trial Tesla shares claw back some of yesterday's record decline -Asia stocks fall after concerns mount over vaccine delay
-European equity futures ⬇️
-Oil ⬇️ to $36.52 
-Tesla suffers the worst rout in its history
-Gold ⬇️


LIVE: Here's how Asia-Pacific markets are trading after a selloff in U.S. tech shares saw Tesla sink 21%  "
2020-09-11,Tesla plans to start shipping cars built at its Shanghai Gigafactory to Europe and other Asian markets 
2020-09-18,Cathie Wood’s fund bought more Tesla stock even after the shares got ‘slapped’ A project using giant Tesla batteries is used for the first time to help balance Britain’s electricity market 
2020-09-20,"Elon Musk’s showy events gin up hype that Tesla doesn’t always live up to Electrify America is taking a page out of Tesla's playbook The Tesla of electric bikes, the Dutch company VanMoof, has some of the same problems Elon Musk battles "
2020-09-21,"Tesla will need to start producing its own battery cells in order to meet demand for its electric vehicles, Elon Musk said in a tweet Tesla's Elon Musk will provide a highly anticipated technology update on Tuesday. Here's what to expect Michigan auto dealers are trying to block startup electric carmakers including Rivian and Lucid from following in Tesla’s footsteps by selling vehicles directly to consumers The Tesla of electric bikes, the Dutch company VanMoof, has some of the same problems Elon Musk battles  @climateFrom Solar Roofs to Cybertrucks, take a look back at some of Elon Musk's biggest product events as Tesla gets ready for battery day "
2020-09-22,"Elon Musk reaffirms Tesla's forecast that the EV maker expects to see deliveries grow on the order of 30% to 40% this year BREAKING: Tesla plans to manufacture a car that will cost $25,000 in about three years’ time, says Elon Musk  Tesla could be setting up shop in Singapore. Elon Musk's electric-vehicle company posted job ads in the city including senior developers and sales advisers Tesla CEO Elon Musk attempts to rally employees with prospects for a record-breaking quarter "
2020-09-23,"Nikola now down about 20%
Tesla still down 9%

 Tesla appeared to suffer a network outage that left car owners unable to connect to their vehicles via the mobile app Tesla sues to block the Trump administration from collecting new tariffs on goods the car maker imports from China Tesla’s push to build its first European car factory faces a key test when local residents voice concerns ranging from water usage to noise pollution Tesla plans to manufacture a car that will cost $25,000 in about three years’ time, says Elon Musk -U.S. deaths from coronavirus surpass 200,000
-China's Xi stuns with climate pledge at the UN
-Elon Musk says Tesla plans new $25,000 electric vehicle in about three years

Here are some of the things people in markets are talking about today "
2020-09-25,"The key to Elon Musk’s $25,000 Tesla: cheaper batteries  via @BWDenmark's plan to expand use of electric cars also includes a tax on more expensive models like the Tesla Model S, lifting its price by 31% "
2020-09-28,"Piedmont Lithium, which had been halted since Sept. 17, surged more than fourfold after resuming on Monday, following its deal to supply Tesla with raw material Tesla’s $25,000 car doesn’t worry its biggest rivals in China Bring it on, Elon Musk. Tesla's plan to build a $25,000 car doesn’t seem to faze China’s most-promising electric vehicle startups "
2020-10-01,"Tesla's addition to the S&amp;P 500 could take a while, says the former head of the committee that picks stocks for the index They recently decided to exclude Tesla despite the company seeming to check all the required boxes Tesla is set to launch its first Model 3 sedan equipped with cheaper batteries in China as soon as Thursday "
2020-10-02,"LATEST: Tesla delivers a quarterly record number of cars worldwide, smashing Wall Street forecasts Tesla’s factory near Berlin faces no major hurdles before getting the final green light to start producing electric cars next year, Brandenburg Premier Dietmar Woidke says "
2020-10-03,Tesla secured its own lithium mining rights in Nevada after dropping a plan to buy a company there 
2020-10-04,"A different kind of clean-energy vehicle is emerging, and it isn’t made by Tesla "
2020-10-06,"Tesla is warning workers at its auto plant in California that an employee allegedly “maliciously sabotaged” part of a factory last month and was fired after an internal investigation Tesla is in talks with mining giant BHP on a deal to secure nickel supplies, a key component in its batteries "
2020-10-08,"When Baillie Gifford first bought Tesla stock in early 2013, the shares were trading at less than $10. They are now at more than $400 "
2020-10-09,"Tesla wants to make batteries at its new factory in Austin, Texas, as well as building Cybertrucks  $TSLA "
2020-10-14,Tesla is hiring public and government relations staff in China 
2020-10-15,A Tesla customer sued the company for reporting a solar-financing agreement on his credit report as a massive loan that damaged his credit rating 
2020-10-17,Construction at Tesla’s German plant in Gruenheide can restart after the water was repotedly turned back on 
2020-10-19,"It’s about the size of Tesla’s Powerwall, but can store up to three times as much energy over a longer period Tesla will start exporting Model 3 cars made at its gigafactory on the outskirts of Shanghai to Europe starting later this month "
2020-10-20,"Beijing Automotive Group’s electric-car unit is gearing up to launch a new high-end model called the Arcfox, at a price point that pits it against Tesla's Model 3 Piedmont Lithium, which recently struck a five-year raw-materials pact with Tesla, is issuing shares in the U.S. "
2020-10-21,"Tesla reported a fifth consecutive quarter of profits Wednesday and said it remains on track to deliver 500,000 cars in 2020 Tesla, Heinz and similar companies race to avoid a Brexit crisis at year-end, as a shortage of customs brokers threatens their ability to move goods between Britain and the EU "
2020-10-24,"Tesla recalls about 30,000 imported Model S and Model X vehicles in China because of suspension problems "
2020-10-26,"Tesla expects capital spending on new plants and equipment to reach the high end of a range from $2.5 billion to $3.5 billion in 2020 Tesla’s Elon Musk collected the fourth tranche of his moonshot award this month, bringing his aggregate haul to $11.8 billion "
2020-10-27,"Tesla is offering U.K. households an electricity tariff that combines solar panels and a battery, turning them into virtual power plants Contemporary Amperex, a supplier of electric-car batteries to Tesla, returned to profit growth after the pandemic eased in China "
2020-10-29,The world’s biggest maker of electric-car batteries faces a shareholder showdown over a proposal that would split the unit that supplies batteries to Tesla from the main company Crypto exchange FTX plans to trade top stocks from Tesla to Amazon Panasonic beats estimates with boost from Tesla battery division 
2020-10-30,"Looking to steal shoppers from Tesla and GM, Ford is aiming to install its hands-free driving technology on 100,000 vehicles in its first year "
2020-11-02,Honda joins Fiat Chrysler in pooling its fleet with Tesla’s to comply with Europe’s tougher emissions standards for passenger cars this year 
2020-11-05,Tesla project will install another giant battery in Australia 
2020-11-07,"With help from Tesla, money manager Cathie Wood could be the first star of exchange-traded funds  via @BW"
2020-11-12,"Joe Biden will bring something that manufacturers from Volkswagen to General Motors to Tesla badly need: help selling electric vehicles  via @BWFord, playing catch-up to Tesla in electric cars, is rolling out a battery-powered cargo van "
2020-11-13,"Does Elon Musk have Covid-19? Are tests producing false positives? The Tesla CEO’s tweets about virus testing raise more questions than answers Nio stock surge tops 1,000% as Tesla’s China nemesis gains speed "
2020-11-16,"BREAKING: Tesla will be added to the S&amp;P 500 effective Monday, December 21. The stock surged as much as 9.8% in extended New York trading on the news

 "
2020-11-17,"Keurig Dr Pepper could follow Tesla into the S&amp;P 500 Tesla is joining a trade group with Uber, power utilities, battery makers and other companies to lobby for 100% electric-vehicle adoption by 2030 Tesla shares surge 13% at the open  Tesla’s joining the S&amp;P 500 can help supercharge record rally Vaccine drives stocks despite more restrictions and Tesla will join the S&amp;P 500. Get ready for Tuesday -U.S. futures ⬇️
-Australia stocks rise
-Japan, China stocks ⬇️
-Tesla shares jump more than 10% in after-hours trading after an announcement that Elon Musk’s carmaker will join the S&amp;P 500
-Oil advances above $41 a barrel
Tesla is so huge it may take two steps to put it in the S&amp;P 500 Elon Musk's net worth jumped more than $15 billion after it was announced that Tesla would join the S&amp;P 500, which would push him past Mark Zuckerberg to become the world’s third-richest person "
2020-11-18,Elon Musk is just a Tesla rally away from unseating fellow mega-billionaire Bill Gates as the second-richest person on the planet What's the next Tesla? Investors are turning their attention toward smaller EV companies in the hopes that they too might develop a cult following “To only value Tesla on car sales alone ignores the multiple businesses embedded within the company” Electric-SUV maker Nio to add sedans as Tesla rivalry heats up 
2020-11-19,Tesla led the unstoppable rally in electric vehicle stocks on Thursday 
2020-11-20,"Tesla was the best performer in the Nasdaq 100 this week, as the stock set new record highs following the news that it would enter the S&amp;P 500 Index Tesla shares are on tear, with demand likely to surge from the stock's inclusion in the S&amp;P 500 Index  "
2020-11-23,"Tesla's relentless rally is also propelling smaller electric vehicle upstarts, which are far outperforming the broader market’s gains "
2020-11-26,Tesla is smashing through records. The company’s market valuation hit over the $500 billion mark for the first time on Tuesday 
2020-11-27,"The National Highway Traffic Safety Administration is investigating whether faulty suspension parts on nearly 115,000 Tesla cars can result in damage to the tires "
2020-11-28,"When Tesla finally joins the S&amp;P 500, it will be bitter-sweet for investors with about $11 trillion in funds tied to the index 
"
2020-11-30,"Tesla will be added to the S&amp;P 500 in one shot on Dec. 21, forcing money managers to adjust their portfolios to make room for the $538 billion company Tesla shares look set for a day of brisk trading ahead of a decision from the S&amp;P Dow Jones Indices on how it plans to add the company to its benchmark "
2020-12-01,Tesla’s addition to the S&amp;P 500 in one shot is expected to spur as much as $70 billion worth of passive-fund flows Tesla CEO Elon Musk urged employees in an internal email to stay focused on cutting costs and prevent a reversal in Tesla’s soaring stock price 
2020-12-02,Some star managers who have ridden Tesla's ascent to superior returns may be left cold by its entry into the S&amp;P 500 
2020-12-03,"Jim Chanos has been short Tesla's stock for five long years. 

And although he’s reduced the size of the trade — he’s not done with it yet Electric-car sales in Germany will surpass those in Tesla's home state of California for the first time this year Famed short seller Jim Chanos is losing his bet against Tesla's Elon Musk, but he's not giving up on it Goldman Sachs is newly bullish on Tesla, upgrading the electric-car manufacturer to a buy rating from neutral "
2020-12-04,"David Einhorn's losing investments — notably, his high-profile bets against Tesla and Netflix — have gotten a lot of unwanted attention lately. But he still has one big thing going for him "
2020-12-05,Elon Musk is the world's second-richest person with a $139 billion fortune. But the Tesla CEO isn’t the only electric-vehicle entrepreneur to have turned fabulously wealthy this year. 
2020-12-06,"The CEO of VW plans to use his Audi brand to take on Tesla in electric vehicles Tesla's first diversity report highlights a lack of diversity with a predominantly male and White leadership team Bloomberg 50: Zeng Yuqun's deal to supply batteries to Elon Musk's Tesla helped cut the price of the Model 3 to about $37,000 in China, cheaper than anywhere else Tesla's first diversity report shows minorities make up more than half of its employees in the U.S. and a third of its directors and vice presidents "
2020-12-08,"Tesla claims it's nearly self-sufficient. So why does it keep going back to the stock market for more cash?  via @bopinionElon Musk confirms he has moved to Texas where two big priorities, SpaceX’s new Starship spacecraft and Tesla’s new Gigafactory, are located Tesla has raised a total of $12 billion this year alone, or more cash than is held by 88% of the companies in the S&amp;P 500 A German court orders Tesla to halt logging to clear room for its German Gigafactory after environmentalists sue A startup backed by VW says new data show its batteries can be charged to 80% of full power in 15 minutes, almost twice as fast as a Tesla Model 3 Tesla will tap capital markets for the third time in ten months by selling as much as $5 billion of stock "
2020-12-09,"Investors thinking of raising their holdings in Tesla ahead of its impending addition to the S&amp;P 500 Index should not, JPMorgan says Tesla's sale of new shares comes at a good time for markets  "
2020-12-10,Steel Dynamics shares jumped on a report that it could soon be supplying Tesla with steel for its upcoming truck Tesla beats a legal challenge that threatened to delay Elon Musk’s plan to build his first electric-car factory in Germany 
2020-12-11,The S&amp;P 500 Index will remove Apartment Investment and Management Co. to make way for Tesla BREAKING: Tesla replaces Apartment Investment in S&amp;P 500 Index starting Dec. 21What companies will Tesla displace when it joins the S&amp;P? The wait to find out is almost over 
2020-12-12,Elon Musk said demand for Tesla vehicles is so high that production needs to increase as much as possible for the rest of December 
2020-12-13,"For all the talk of ""Tesla fighters,"" Fiat-Chrysler, Ford and General Motors were fine to let Elon Musk have his fun and his fun-house stock valuation. That is until 2018, when Tesla started tweeting about making a pickup "
2020-12-14,"Former Boeing CEO Dennis Muilenburg is joining Monarch Tractor, a Silicon Valley startup that’s angling to be the Tesla of the Corn Belt Are Tesla’s shares worth $90 or $780? Wall Street can’t decide For all the talk of ""Tesla fighters,"" Fiat Chrysler, Ford and General Motors were fine to let Elon Musk have his fun and his fun-house stock valuation. That is until 2018, when Tesla started tweeting about making a pickup "
2020-12-15,Volkswagen CEO Herbert Diess will pit the company's largest plant against the Tesla factory under construction near Berlin 
2020-12-17,"Tesla was upgraded by S&amp;P Global Ratings after a recent share sale boosted its cash to record levels Mattel is telling customers who pre-ordered toy versions of Tesla’s Cybertruck that they won't ship for another five months and won't arrive for Christmas A group of Wall Street data nerds argue Tesla may prove to be a drag on the S&amp;P 500 Tesla is the only U.S. automaker to meet a commitment to equip all its models with automatic emergency braking almost two years ahead of schedule Tesla's addition will only have a minimal impact on the S&amp;P 500 Index's valuations, Goldman says "
2020-12-18,Can any other startup meaningfully replicate Tesla’s success? Tesla halted some construction work at its German plant project after failing to make a security deposit with local authorities This 32-year-old put everything he had in Tesla and became a millionaire. Meet Brandon Smith  (via @wealth) 
2020-12-19,"This 32-year-old put everything he had in Tesla and became a millionaire. Meet Brandon Smith  Tesla’s historic entry into the S&amp;P 500 could be bad news for other stocks in the index—at least temporarily, Citadel's trading chief says Elon Musk’s personal fortune hit a new high after adding $9 billion Friday as Tesla prepares to make its debut in the S&amp;P 500 Index Mechanical buying by index-tracking funds sent Tesla's stock to a record $695 in the auction used by exchanges to finish trading "
2020-12-20,"Elon Musk inquires about converting “large transactions” of Tesla Inc.’s balance sheet into Bitcoin in a Twitter exchange with Michael Saylor, a prominent booster of the digital currency In a tumultuous year for stocks, few stories have been as dramatic as the breakout for Tesla — as these charts show "
2020-12-21,"It didn’t take long for Tesla’s big price swings to heavily influence the S&amp;P 500 after its addition to the benchmark Fueled by the Tesla effect, convertible bonds are poised for one of their best-ever years Tesla shares fall 5% after being added to the S&amp;P  Tesla shares tumble in their trading debut on the S&amp;P 500 Index "
2020-12-22,"Elon Musk says he once tried to sell Tesla to Apple for $60 billion Apple’s reported foray into making its own self-driving, electric cars creates “a new Tesla bear case,” according to Morgan Stanley "
2020-12-25,"Elon Musk says it’s “impossible” to take Tesla private now Elon Musk says he tried to approach Apple years ago about the possibility of buying Tesla for about $60 billion, but Tim Cook refused to take the meeting "
2020-12-29,"In 2021, the breadth of the competitive attack that Tesla faces will be greater than ever "
2021-01-01,"Elon Musk has made millionaires out of Tesla's most loyal fans. Meet one of them  Enphase joins Tesla as the latest clean tech firm to enter the S&amp;P 500 Tesla short sellers lost billions more on the electric-vehicle maker than any other company in 2020 Tesla sets China-made Model Y starting price at $52,074 "
2021-01-02,"Tesla's electric car deliveries for 2020 came in just shy of its 500,000 target JUST IN: Tesla delivered 499,550 electric cars last year, just shy of its half-million target "
2021-01-03,Tesla's most loyal fans have become millionaires this year — on paper 
2021-01-06,"Tesla's latest rally has brought the company’s market value within striking distance of Facebook's  Surely Tesla shorts should short Tesla short shorts into a shortage, suggests @matt_levine "
2021-01-07,"Day traders had quite a session, with Tesla, Bitcoin and stock options surging Apple is working on an electric self-driving car to take on Tesla, but its launch is still at least half a decade away. Tesla briefly commanded a bigger market valuation than Facebook on Thursday  ⚡️ A 4.8% rally in Tesla's share price Thursday boosted Elon Musk past Amazon founder Jeff Bezos on the Bloomberg Billionaires Index, a ranking of the world’s 500 wealthiest people.

Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet Tesla customers in China wanting the new locally made Model Y face a longer wait, signaling strong demand for the Shanghai-built SUV "
2021-01-08,"Apple is working on an electric self-driving car to take on Tesla, but its launch is still at least half a decade away Tesla climbs for an 11th straight day, its longest winning streak ever, after Evercore removed a sell rating on the stock  "
2021-01-09,"Chinese electric-car maker Nio is pitting itself further against market leader Tesla, unveiling its first sedan in direct competition to foreign rivals "
2021-01-11,"Sensei Biotherapeutics wins actress Uma Thurman and Tesla board member Steve Jurvetson as new investors ahead of a potential IPO “At the start of Tesla, I thought we had (optimistically) a 10% chance of surviving at all” "
2021-01-15,"Tesla shares could hit $1,250 in a best-case scenario from about $845 now, Wedbush Securities' Dan Ives says "
2021-01-18,Tesla’s unprecedented success in China has helped Elon Musk become the world’s richest man. How long can the good times last?  via @BW
2021-01-19,"Elon Musk all but confirmed last week that Tesla will enter India, but it may prove the company’s hardest yet market to crack Volkswagen's new all-electric SUV is a direct competitor to Tesla in China "
2021-01-20,"Mercedes joins Tesla, VW in compact electric-car race VW's new all-electric SUV is a direct competitor to Tesla in China "
2021-01-21,"Owning Tesla stock is a ""fad"" and its more than $800 billion valuation is “silly,” according an investor letter from David Einhorn‘s Greenlight Capital A Chinese Tesla supplier is offering employees a bonus if they work over the Lunar New Year holiday In a year when Tesla is taking on German carmakers in their backyard, it’s only fitting that Volkswagen's CEO is returning fire on Elon Musk’s home turf: Twitter "
2021-01-22,"Why does Tesla joining the S&amp;P 500 remind Wells Fargo Securities’ head of equity strategy of AOL and the dot-com boom and bust era? Tesla has taken a misguided approach to developing fully autonomous cars, the head of Waymo told a German business magazine Not long ago Tesla was the only dedicated electric carmaker based in the U.S. on the stock market. Then something happened on Wall Street A former Tesla executive wants to shift the balance of electric vehicle battery-making power from Asia to Europe  via @BW"
2021-01-23,"A former Tesla software engineer was ordered to appear before a judge to face allegations that three days into his job, he started stealing confidential files and transferring them to a personal storage account "
2021-01-25,"The low vacancy rate should puncture fears of a housing bubble. Unlike Bitcoin and Tesla, housing is genuinely in short supply.  via @BW"
2021-01-26,"Flush with winnings in stocks like GameStop and Tesla, the smallest options traders, those who buy or sell 10 or fewer contracts at a time, have piled into record bullish bets in the last three weeks, adding nearly 60 million call options The EU paved the way for companies including Tesla and BMW to get about $3.5 billion of state aid for battery projects that will strengthen the bloc’s position in the race to produce more electric vehicles Tesla's 36-year-old head of finance Zach Kirkhorn remains a bit of a mystery to the average investor, but he has made his mark at the company "
2021-01-27,"Tesla reported a lower-than-expected sixth consecutive quarter of profit In a sign of the fight ahead for Elon Musk, VW pulls well ahead of Tesla in battery-electric vehicle sales in Europe Tesla's business selling regulatory credits to automakers that need help complying with emissions rules will boom again in 2021, Credit Suisse says GameStop mania, Fed decision day, and earnings due for Apple, Facebook and Tesla.

Here's what is moving markets  "
2021-01-28,Tesla claims in the earnings presentation that the Model S Plaid is the fastest-accelerating production car in the world Tesla CEO Elon Musk failed to get a critic's defamation lawsuit thrown out Tesla's solar-panel business is on the upswing Tesla claims in the earnings presentation that the #ModelS Plaid is the fastest-accelerating production car in the world  $TSLALIVE: Here's how Asia-Pacific #markets are moving after Apple and Tesla earnings drove U.S. stocks to worst slump since October  $AAPL $TSLA  
2021-01-29,GameStop. Bitcoin. Tesla. SPACs. Bubble warnings everywhere just keep getting louder Tesla board member Mizuno blasts calls for short-squeeze curbs 
2021-02-01,"Tesla's stock “fireworks aren’t over,” one analyst predicts Elon Musk says Tesla’s battery suppliers need to increase their production of battery cells "
2021-02-02,"Tesla will recall about 135,000 Model S and X cars in the U.S. due to defective touch screens South Korean traders piled into U.S. stocks like GameStop and Tesla in January, driving their buying of overseas equities to a record high Tesla has publicly apologized to the State Grid Corp. of China after a video showed one of the carmaker’s staff purportedly telling a customer that an overload in the national grid damaged their electric vehicle, Caixin reports "
2021-02-04,Tesla will start making superchargers in a newly built plant in Shanghai Toyota is tapping a star Silicon Valley roboticist to help put the final touches on an auto operating system it says will go up against Tesla's 
2021-02-07,"🔌Tesla just sold half a million plug-in cars
⚡️GM is working on Hummer EVs
🔧Ford is creating an electric F-150
🚗Biden wants to electrify federal vehicles

So where’s the power going to come from? (via @bopinion) "
2021-02-08,"RBC Capital Markets says Apple should follow in Tesla’s footsteps — by getting into cryptocurrencies, not building electric vehicles Tesla is one of the S&amp;P 500’s biggest members, which means investors who track the index are exposed -- even if it's only a tiny bit -- to Bitcoin Tesla’s accepting payment in Bitcoin, but crypto fans have a question for Elon Musk: What took him so long? Tesla’s announcement that it invested $1.5 billion in Bitcoin has made it the second largest publicly-traded corporate holder of the digital currency Chinese regulators summon Tesla representatives after customers complain about battery fires and abnormal acceleration Tesla invests $1.5 billion in Bitcoin and says it plans to accept the cryptocurrency as a form of payment, sending prices to a record Bitcoin jumps to record $44,000 as Tesla invests $1.5 billion.

Here’s what is moving markets  Bitcoin surges to a new record above $43,000 after news of Tesla's investment  BREAKING: Tesla invests $1.5 billion in Bitcoin and expects to start accepting the cryptocurrency as payment  "
